,business_id,stars,tokenized_category
16317,YrnJeuFJIm-G6osP1hbgKQ,2.5,"['Vietnamese', 'Chinese', 'Thai', 'Dim', 'Sum', 'Restaurants']"
16318,p3RUmQhsTjErcorfD6zunA,3.5,['Restaurants']
16319,RsqWg1dJozPWv19nbxXKLw,3.5,"['Drugstores', 'Cosmetics', 'Beauty', 'Supply', 'Beauty', 'Spas', 'Health', 'Medical', 'Shopping', 'Pharmacy']"
16320,VJ02dtTMv-IP9bwYJ408WA,3.5,"['Arts', 'Entertainment', 'Restaurants', 'Supernatural', 'Readings', 'Men', ""'s"", 'Clothing', 'Cafes', 'Music', 'DVDs', 'Books', 'Mags', 'Music', 'Video', 'Event', 'Planning', 'Services', 'Fashion', 'Shopping', 'Women', ""'s"", 'Clothing', 'Venues', 'Event', 'Spaces', 'Bookstores']"
16321,uYJ9m7nwPfOYmIMI5dJDPg,4.0,"['Restaurants', 'Italian']"
16322,h4w3GeUr_bgP4NibvDbIgA,4.0,"['Permanent', 'Makeup', 'Day', 'Spas', 'Eyelash', 'Service', 'Massage', 'Nail', 'Salons', 'Gift', 'Shops', 'Beauty', 'Spas', 'Eyebrow', 'Services', 'Waxing', 'Skin', 'Care', 'Hair', 'Removal', 'Shopping', 'Nail', 'Technicians', 'Flowers', 'Gifts']"
16323,kiWEmWp7ZdjwsIMx7Lzn9A,3.5,"['Bars', 'Nightlife', 'Dance', 'Clubs', 'Dive', 'Bars', 'Arts', 'Entertainment', 'Music', 'Venues']"
16324,dHMkSO8zB0woSgiSe2hPBw,4.5,"['Venues', 'Event', 'Spaces', 'Event', 'Planning', 'Services']"
16325,OOUs6sCYjz68mb5sENgLkA,2.0,"['Middle', 'Eastern', 'Mediterranean', 'Restaurants']"
16326,nJlbMiRG64TKjILChtDXLQ,3.5,"['Vietnamese', 'Restaurants']"
16327,sHXIiGercy22UVpwMMmYng,3.0,"['Nightlife', 'Comfort', 'Food', 'American', 'New', 'Bars', 'Restaurants', 'Canadian', 'New']"
16328,etndoVraSIGJ2O1eJDVZlQ,3.0,"['Pet', 'Stores', 'Pets']"
16329,5Dt7wNmvgCQB7LuD-rOrvg,3.5,"['Grocery', 'Food', 'Specialty', 'Food', 'International', 'Grocery', 'Ethnic', 'Food', 'Bakeries']"
16330,Plj23qVyuPgaWrWHgsqBJA,3.0,"['Fashion', 'Active', 'Life', 'Shoe', 'Stores', 'Golf', 'Shopping', 'Sporting', 'Goods']"
16331,CjbS1Y4leBnKmtvslg5UnQ,2.0,"['Burgers', 'Restaurants', 'American', 'Traditional', 'Fast', 'Food']"
16332,pW1B8x1Yg3Ow8J7jusf7jg,3.0,"['Contractors', 'Handyman', 'Home', 'Services']"
16333,Yfw4CnjTzc3XsZDZzQRJAA,4.0,"['Food', 'Health', 'Markets', 'Grocery', 'Specialty', 'Food', 'Coffee', 'Tea', 'Shopping']"
16334,Xxr4n8peOKw0csYEgVl0hA,2.0,['Restaurants']
16335,E5Wz1F5oVdGuPLNUoM89lQ,5.0,"['Massage', 'Therapy', 'Massage', 'Naturopathic', 'Holistic', 'Doctors', 'Chiropractors', 'Health', 'Medical', 'Beauty', 'Spas']"
16336,LTm0MW6u0jq9qORMbHRWKA,2.5,"['Beauty', 'Spas', 'Day', 'Spas', 'Nail', 'Salons']"
16337,1DFrxjBLEKdFv1iHq8RBog,3.5,"['Sporting', 'Goods', 'Local', 'Services', 'Bike', 'Repair', 'Maintenance', 'Bikes', 'Shopping']"
16338,SyP0K4Kyh_4lKg0XkazE9w,2.5,"['Medical', 'Centers', 'Health', 'Medical', 'Hospitals']"
16339,OjuzFQpprqmuapKh6gnMHg,3.0,"['Grocery', 'Food']"
16340,Zq9WPT7ZAOYlQ0GV8OQWKQ,4.0,"['Soul', 'Food', 'Chicken', 'Shop', 'Restaurants', 'Comfort', 'Food', 'Sandwiches']"
16341,NKOAHVajud34ULCVvUSToA,2.0,"['Health', 'Medical', 'Pharmacy']"
16342,6fjGMF8lYn-VvBl0HlCYWQ,4.0,"['Health', 'Medical', 'Fitness', 'Instruction', 'Trainers', 'Weight', 'Loss', 'Centers', 'Cardio', 'Classes', 'Active', 'Life', 'Physical', 'Therapy', 'Nutritionists']"
16343,cZ1qYRXkJTyCVtXbvn9xhA,4.0,"['Restaurants', 'Food', 'Italian', 'Caterers', 'Event', 'Planning', 'Services']"
16344,nhfZW6Pi-oLQuhYcrcZJWw,4.0,"['Coffee', 'Tea', 'Restaurants', 'Food']"
16345,fKiNJYDyo4Rpw7NRCBp-Uw,3.5,"['Arts', 'Entertainment', 'Stadiums', 'Arenas', 'Nightlife', 'Music', 'Venues']"
16346,d8v1Q7TvsG8ygsO46N1_ZA,3.0,"['Jewelry', 'Beauty', 'Spas', 'Shopping', 'Watches', 'Piercing']"
16347,rA0oBYgOdsa4KnUhHS_VnA,3.5,"['Child', 'Care', 'Day', 'Care', 'Preschools', 'Local', 'Services', 'Education']"
16348,9w1N8NjX9K61qaslqK9aPw,3.0,"['Restaurants', 'Chicken', 'Wings', 'Fast', 'Food']"
16349,hnVrBY9aYyMuNy4FptPkUQ,4.0,"['Party', 'Supplies', 'Beer', 'Wine', 'Spirits', 'Event', 'Planning', 'Services', 'Food']"
16350,KHn7gcZrihI-7gHYgOxEQg,2.0,"['Wholesale', 'Stores', 'Fashion', 'Men', ""'s"", 'Clothing', 'Shopping', 'Local', 'Services', 'Women', ""'s"", 'Clothing', 'Screen', 'Printing']"
16351,vDHQ2-Jx08UqEh9yYw9AyQ,5.0,"['Hotels', 'Travel', 'Active', 'Life', 'Tours', 'Bike', 'tours', 'Bike', 'Rentals']"
16352,NxY28JeOtOJNtsK78Vefdg,3.5,"['Russian', 'American', 'Traditional', 'Falafel', 'Restaurants', 'Mediterranean', 'Middle', 'Eastern']"
16353,rG-yvE321mGxakrO-55J5Q,4.0,"['Donuts', 'Food', 'Coffee', 'Tea', 'Bagels', 'Sandwiches', 'Restaurants']"
16354,xB4NNFPFHYQIyGytHvObgQ,4.5,"['Bakeries', 'Farmers', 'Market', 'Food', 'Desserts']"
16355,3JDe8pcUPaBx3zTm-KfIkg,3.0,"['Pizza', 'Restaurants']"
16356,kF8rge8WchWOHVqrVWuXwg,2.5,"['Food', 'Grocery']"
16357,CjCn8HyuOxFC-kOnYxtxag,3.0,"['Shopping', 'Leather', 'Goods', 'Women', ""'s"", 'Clothing', 'Men', ""'s"", 'Clothing', 'Fashion']"
16358,bEn1L8tr2SFTlyQIw79gOg,3.0,"['Specialty', 'Food', 'Ethnic', 'Food', 'Food', 'Chinese', 'Restaurants']"
16359,JgaQFKxW-Bnfc7r5EJZhSQ,2.0,"['Nightlife', 'Irish', 'Bars', 'Pubs', 'Restaurants']"
16360,9nBk3mCFXrwH8cpBqB5pFQ,4.0,"['American', 'New', 'Restaurants', 'Latin', 'American']"
16361,SeJfRXSaZBHIMIspah3Ndw,4.5,"['Eyewear', 'Opticians', 'Optometrists', 'Shopping', 'Health', 'Medical']"
16362,M-rqZ56wTGSNoIIsBSlhDA,3.0,"['Chinese', 'Restaurants']"
16363,SmizR7MLt-558FJJQRBBoQ,3.0,"['American', 'New', 'Restaurants', 'Canadian', 'New', 'Local', 'Flavor']"
16364,oWrJtrB7GY4AKrmWqECZng,3.0,"['Thai', 'Restaurants']"
16365,J5go9hqKOmPy3Y14LizGYQ,3.0,"['Restaurants', 'Pakistani', 'Afghan', 'Indian']"
16366,vctaNms-o_VDHWCAbldFjQ,3.0,"['Restaurants', 'Chinese', 'Food']"
16367,raXPw0esyJDKqLboYihK8w,4.5,"['Beauty', 'Spas', 'Nail', 'Salons']"
16368,o3e-gnS2ogbczPy6sHUHSg,3.0,"['Barbeque', 'Steakhouses', 'Restaurants', 'Brazilian']"
16369,oCL2jh-KeVOjH0clqGbxag,4.0,"['Fashion', 'Shopping', 'Men', ""'s"", 'Clothing', 'Children', ""'s"", 'Clothing', 'Women', ""'s"", 'Clothing']"
16370,iOER_Xnsz_X3WWRd0Ta0Jg,1.5,"['Airlines', 'Hotels', 'Travel', 'Transportation']"
16371,W1Cb4_uXggZhyWNGWm5pxw,3.0,"['Active', 'Life', 'Trainers', 'Gyms', 'Sports', 'Clubs', 'Fitness', 'Instruction']"
16372,H4TKSnVJ01Gvs9U95VT4HQ,3.5,"['Health', 'Medical', 'Optometrists', 'Shopping', 'Eyewear', 'Opticians']"
16373,Rajlfs4lENPrMn-7-2Yinw,2.5,"['Furniture', 'Stores', 'Antiques', 'Home', 'Garden', 'Shopping']"
16374,1PPHo4ZldEQDMkKlqTgqzQ,4.5,"['Ice', 'Cream', 'Frozen', 'Yogurt', 'Food']"
16375,uwT7CppiYkek-Z-661sndQ,3.5,"['Restaurants', 'Wine', 'Bars', 'Pizza', 'Arts', 'Entertainment', 'Italian', 'Bars', 'Wineries', 'Nightlife', 'Food']"
16376,cfGNZTCw1pCR_fma6wgfwg,3.5,"['Restaurants', 'Vietnamese']"
16377,UsyuN5UXjXEE_m5S6XMc8g,2.5,"['Nail', 'Salons', 'Beauty', 'Spas']"
16378,_0GrSMcaLuYd9RG-p3E4kQ,1.5,"['Desserts', 'Food', 'Grocery']"
16379,D1IIHEJ7AwR88M0J8png0A,4.0,"['Sporting', 'Goods', 'Sports', 'Wear', 'Shopping', 'Fashion']"
16380,0Zxeuxnutzsfe6V_VC5-wQ,5.0,"['Auto', 'Glass', 'Services', 'Automotive', 'Auto', 'Repair', 'Body', 'Shops']"
16381,uyyq0x5q7xCTi1z-tIVuIw,5.0,"['Dentists', 'Health', 'Medical', 'Oral', 'Surgeons']"
16382,g2PHUhwjZTKeSOh6Lf2U_Q,2.0,"['Trainers', 'Fitness', 'Instruction', 'Active', 'Life']"
16383,arP20rlnrGuX1Xker6xPzw,3.0,"['Restaurants', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Indian', 'Desserts', 'Food']"
16384,synyRqHFe30g3uI-p4o7vg,4.0,"['Restaurants', 'Malaysian', 'Vietnamese', 'Thai']"
16385,prfM7c0LRUIJWLM4rRtdvg,4.0,"['Restaurants', 'Portuguese']"
16386,wTbHEY6aQ2MB2zzYPnm9Bw,4.5,"['Party', 'Event', 'Planning', 'Event', 'Planning', 'Services', 'Music', 'Venues', 'Nightlife', 'Arts', 'Entertainment', 'Venues', 'Event', 'Spaces', 'Cabaret']"
16387,oMIixORi7pNye0L8U-5N1A,1.5,"['Shoe', 'Stores', 'Fashion', 'Shopping']"
16388,3xO9ktZQVOkK6u6i2IVNCw,4.0,"['Nightlife', 'Restaurants']"
16389,ndH2LFHRKxM1RWHmtvZdOA,3.0,"['Restaurants', 'Pubs', 'American', 'Traditional', 'Bars', 'Nightlife']"
16390,0D9lIWjTExTIa1Ge5iz0gQ,5.0,"['Home', 'Theatre', 'Installation', 'TV', 'Mounting', 'Local', 'Services', 'Home', 'Services', 'Electricians', 'Telecommunications', 'IT', 'Services', 'Computer', 'Repair']"
16391,96JZapwKFbOc5MrXLh8E2w,3.0,"['Food', 'Restaurants', 'Sandwiches']"
16392,dzFXZQ-0379EgwAspKhtkQ,5.0,"['Health', 'Medical', 'Optometrists']"
16393,S_HGcJXKZ9_RSasDW_xivg,2.5,"['Restaurants', 'Burgers']"
16394,q4M0sb8Sbyg4ExpSjwtW1g,2.0,"['Creperies', 'Restaurants']"
16395,0bslfHvyuQuwrF0QqzO5Lg,3.5,"['Home', 'Services', 'Contractors', 'Windows', 'Installation']"
16396,Ure3mu7F2OnzOasCRbsheA,4.5,"['Food', 'Salad', 'Vegan', 'Juice', 'Bars', 'Smoothies', 'Vegetarian', 'Restaurants']"
16397,JCqKC5CjUnqLyb7yieR1pg,2.0,"['Landscaping', 'Gardeners', 'Home', 'Services']"
16398,2l-HE5IhaI-VedrgMEdl2Q,3.5,"['Auto', 'Repair', 'Oil', 'Change', 'Stations', 'Automotive']"
16399,d2k0I5mbDiOYrCAjJLLMiQ,4.5,"['Restaurants', 'Afghan']"
16400,ClnWjgG9IMP7EPEu9lPsTg,3.5,"['Restaurants', 'Waffles', 'Chicken', 'Shop', 'American', 'Traditional']"
16401,IkF3EG9oVJBe8FvjY6C3XA,4.5,"['Arts', 'Entertainment', 'Museums']"
16402,y-Zbg19VSb-k15A_yzruYg,3.5,"['Restaurants', 'American', 'New', 'Canadian', 'New']"
16403,hlE6JkL8ajMbcT6--C_V3w,4.0,"['Day', 'Spas', 'Hair', 'Salons', 'Nutritionists', 'Medical', 'Spas', 'Beauty', 'Spas', 'Health', 'Medical', 'Massage']"
16404,vUef2kuyYWG7phLySoRJGw,4.0,"['Pets', 'Veterinarians', 'Pet', 'Services']"
16405,E5w22u75fvmogIAHUFV89g,5.0,"['Interior', 'Design', 'Cabinetry', 'Local', 'Services', 'TV', 'Mounting', 'Furniture', 'Assembly', 'Home', 'Services', 'Handyman']"
16406,zWOFKsBDFTYfU4Mp6lONTA,4.0,"['Thai', 'Restaurants']"
16407,aQP6ztkznsk4dqfdPxrDvQ,3.0,"['Coffee', 'Tea', 'Food', 'Breakfast', 'Brunch', 'Restaurants']"
16408,Xz8agboMD1fiHno-7nqVTg,2.5,"['Shopping', 'Beauty', 'Spas', 'Cosmetics', 'Beauty', 'Supply']"
16409,URvh6DgFyA-d6Z7OVKxczg,4.0,"['Sports', 'Bars', 'Bars', 'Food', 'Comfort', 'Food', 'Nightlife', 'Restaurants', 'Smokehouse', 'Barbeque']"
16410,L92FWHOSZVuk8wjTloCigQ,2.0,"['Restaurants', 'Burgers']"
16411,g-nzfTvso3-4c4gkhkmGbQ,3.0,"['Buffets', 'Restaurants', 'Pizza', 'Italian']"
16412,_Xf9-6elF5gop9g44q9N5A,3.5,"['Food', 'Juice', 'Bars', 'Smoothies', 'Coffee', 'Tea', 'Tea', 'Rooms']"
16413,nER4r71-nLBpy4ZkrsAOYg,5.0,"['Kosher', 'Restaurants']"
16414,z6UcC2MLWxTToeTTE6sFFA,3.5,"['Local', 'Services', 'Self', 'Storage']"
16415,zZ9gKypHmiD66jWs2giBQg,4.0,"['Diners', 'Restaurants']"
16416,ariShApYbOEpi7OOAan8nA,1.0,"['Furniture', 'Stores', 'Shopping', 'Home', 'Garden']"
16417,qYKxgJ5rEp-XtfKSIX6-fg,2.5,"['Dry', 'Cleaning', 'Laundry', 'Laundry', 'Services', 'Local', 'Services']"
16418,I2r1kK2yAXxbcPUDb1yh5w,2.5,"['Medical', 'Spas', 'Day', 'Spas', 'Beauty', 'Spas', 'Health', 'Medical']"
16419,2yDxo_cR9SgsJXhSTc6Z2g,5.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
16420,_aAdOHPjGhUvDEX8G7NZvw,1.0,"['Professional', 'Services', 'Local', 'Services', 'Lawyers']"
16421,7Z_OSatIR-uv8lkj4Jp68A,2.5,"['Food', 'Health', 'Medical', 'Fashion', 'Grocery', 'Shopping', 'Pharmacy', 'Department', 'Stores']"
16422,7xg1Uf9v57CWOPDjpb5Xzw,2.5,"['Desserts', 'Food', 'Fast', 'Food', 'Restaurants', 'Ice', 'Cream', 'Frozen', 'Yogurt']"
16423,YQ_z9iDgdNjwJhZ-owHSjA,2.5,"['Specialty', 'Food', 'Fruits', 'Veggies', 'Florists', 'Food', 'Flowers', 'Gifts', 'Shopping']"
16424,IRh84mdSYHORS9U7W7G_Mg,1.5,"['Shopping', 'Sporting', 'Goods', 'Local', 'Services', 'Automotive', 'Motorcycle', 'Dealers', 'Bikes', 'Bike', 'Repair', 'Maintenance']"
16425,XYeDsiDb4ZpflXTngrWnww,3.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
16426,3XVAfJQdX327pqNZg5KV5g,4.0,"['Sushi', 'Bars', 'Asian', 'Fusion', 'Restaurants']"
16427,hzLBCo5CfLEZkoFF59GCGw,3.5,"['Restaurants', 'Middle', 'Eastern', 'Steakhouses', 'Breakfast', 'Brunch']"
16428,2YuwHtBrpXTL0g2eD0wDJA,3.5,"['Canadian', 'New', 'Restaurants']"
16429,7hamK_UNg9nWTVA-411_1g,2.5,"['Food', 'Delivery', 'Services', 'Food']"
16430,oejQ4bWsJaKszf98xjNrrg,4.0,"['Pizza', 'Restaurants', 'Italian']"
16431,ZL0Ax-kox6dyV_FOs6MuIQ,2.0,"['Dry', 'Cleaning', 'Laundry', 'Laundry', 'Services', 'Local', 'Services']"
16432,vSf-Mpf9ScUNL4BvYMnmTg,3.0,"['Breakfast', 'Brunch', 'Restaurants']"
16433,oz6cHs3lhsN7tSWwekdBvA,3.5,"['Chicken', 'Wings', 'Restaurants', 'Korean']"
16434,LSKNEWRyVGVj_E-ijbPO8w,3.5,"['Sports', 'Bars', 'Canadian', 'New', 'American', 'Traditional', 'Bars', 'Restaurants', 'Nightlife', 'Chicken', 'Wings']"
16435,0tAbgK3TT6bNHtT4KOHZCQ,4.5,"['Japanese', 'Seafood', 'Restaurants']"
16436,d0aJ8ZvfuSDcuDeYB1kCbQ,2.5,"['Makeup', 'Artists', 'Eyebrow', 'Services', 'Beauty', 'Spas']"
16437,RNm2Qd7hug_95UMLY6wDiw,3.5,"['Public', 'Transportation', 'Hotels', 'Travel', 'Train', 'Stations', 'Transportation']"
16438,BdDshFHVrqHEFZqClPSkqw,4.0,"['Coffee', 'Tea', 'Food', 'Breakfast', 'Brunch', 'Restaurants', 'Cafes', 'Beer', 'Wine', 'Spirits']"
16439,WV-5oJIsu-yj_2SN5mgquA,2.0,"['Food', 'Specialty', 'Food']"
16440,3cOdPXqJO8JDmgPvgQ6lRw,3.0,"['Veterinarians', 'Pets', 'Pet', 'Services']"
16441,dq3ND7O1v1hdDY_SOPuU6A,3.5,"['Eyewear', 'Opticians', 'Shopping', 'Health', 'Medical', 'Optometrists']"
16442,4zBRwjQ_JIHMfKdaixOdPQ,4.0,"['Food', 'Court', 'Restaurants']"
16443,JRDDRyu0g5FajmZmg4VZew,2.5,"['Food', 'Delivery', 'Services', 'Food', 'Caribbean', 'Restaurants']"
16444,dxBeA7XHTlBQKu9ypEJxwg,4.0,"['Juice', 'Bars', 'Smoothies', 'Food']"
16445,SeJBr1v-PzO0jalUoU4WvA,2.5,"['Mobile', 'Phone', 'Repair', 'Mobile', 'Phones', 'Shopping', 'IT', 'Services', 'Computer', 'Repair', 'Local', 'Services']"
16446,6h6g570vuGQF3JV1d0Ae6g,1.5,"['Financial', 'Services', 'Insurance']"
16447,t5rLW0S6zhXQT-AjtSmPBA,2.5,"['Appliances', 'Repair', 'Local', 'Services']"
16448,GObX6Qx_avDoZk-PW7AMpQ,3.5,"['Day', 'Spas', 'Waxing', 'Hair', 'Removal', 'Beauty', 'Spas', 'Massage', 'Skin', 'Care']"
16449,fsliPI7xlarqJBdUBtoB5Q,4.5,"['Food', 'Coffee', 'Tea', 'Supplies', 'Coffee', 'Tea', 'Coffee', 'Roasteries']"
16450,w_PVPmGVxQvgeweuFEsrTQ,4.0,"['Restaurants', 'American', 'New', 'Asian', 'Fusion', 'Canadian', 'New']"
16451,tsG9J1AFvpIo5nZNlawWzA,2.0,"['Hotels', 'Hotels', 'Travel', 'Event', 'Planning', 'Services']"
16452,OScYt1v7Z31I5uzISnistA,4.0,"['Canadian', 'New', 'Indian', 'Food', 'American', 'New', 'Caribbean', 'Restaurants']"
16453,K-VHMhPh7SEJjb9stWljXg,4.0,"['Shopping', 'Jewelry']"
16454,MSLp-DuzXkALO5bqS1EFwA,3.0,"['Fashion', 'Discount', 'Store', 'Department', 'Stores', 'Shopping']"
16455,3st4BSZDxFFHY2-AnqG3IQ,4.5,"['Shopping', 'Bikes', 'Sporting', 'Goods', 'Outdoor', 'Gear', 'Active', 'Life']"
16456,xsFJZu4nME615byZVrpMGA,4.0,"['Coffee', 'Tea', 'Restaurants', 'Cafes', 'French', 'Food']"
16457,99xbOvZz-stgtOxtEyPMUw,2.5,"['Shopping', 'Drugstores']"
16458,_RKMDI9M7xCfo53iE7KPxQ,3.5,"['Restaurants', 'Japanese', 'Sushi', 'Bars']"
16459,K12EYif4vVDBno8S5RaWMQ,3.5,"['American', 'Traditional', 'Breakfast', 'Brunch', 'Restaurants']"
16460,bYt7GYOW-TaQLkzDTu24nw,3.0,"['Hotels', 'Travel', 'Tours']"
16461,rhyjGfqYlCJoi8Zeulg6QA,3.5,"['Restaurants', 'Korean']"
16462,oKH7bAMjJFCGKlsN2HvM5A,4.5,"['Day', 'Spas', 'Nutritionists', 'Beauty', 'Spas', 'Nail', 'Salons', 'Massage', 'Hair', 'Removal', 'Skin', 'Care', 'Health', 'Medical']"
16463,dloMNbqt1o5YBAq1N1lI6w,4.5,"['Beauty', 'Spas', 'Health', 'Medical', 'Skin', 'Care', 'Medical', 'Spas']"
16464,5v4kbKyuMHqzvTGqxQVNhA,4.0,"['Movers', 'Junk', 'Removal', 'Hauling', 'Local', 'Services', 'Home', 'Services']"
16465,e8t4epymmaQSdb1szLbTTQ,2.5,"['Restaurants', 'Chinese']"
16466,pMz7lys_36xZnlwBKOZKWQ,3.0,"['Hotels', 'Travel', 'Restaurants', 'Hotels', 'Event', 'Planning', 'Services', 'American', 'Traditional', 'Breakfast', 'Brunch']"
16467,qmmLsjjtmXyHV1vZJr2msQ,3.0,"['Beauty', 'Spas', 'Hair', 'Salons']"
16468,5fg-RNWNbqyGn8b8wqe4QQ,3.5,"['Buffets', 'Restaurants', 'Japanese', 'Sushi', 'Bars', 'Chinese', 'Thai', 'Asian', 'Fusion']"
16469,PhEkAyMTP3Hmr8rpG3fBfw,2.5,"['Filipino', 'Restaurants']"
16470,TFftsYkRIUtdo6ZhRwJ2lQ,3.5,"['Pizza', 'Italian', 'Restaurants']"
16471,uSTpRzgOL1fh33OMuppbRA,4.0,"['Shopping', 'Nail', 'Salons', 'Beauty', 'Spas', 'Hair', 'Salons', 'Cosmetics', 'Beauty', 'Supply']"
16472,TFN5DV4zhEa3iXS7RI0MxQ,2.5,"['Mediterranean', 'Restaurants']"
16473,gPqQltlf5u731UOoETXHMQ,4.5,"['Fast', 'Food', 'Sandwiches', 'Chicken', 'Wings', 'Restaurants']"
16474,wwoOWTunPh4QnaKW11Zl7A,4.0,"['Chinese', 'Ethnic', 'Food', 'Imported', 'Food', 'Japanese', 'Specialty', 'Food', 'Restaurants', 'Grocery', 'Food']"
16475,3thljr01L6-Ek9hcyyjySA,2.5,"['Hair', 'Salons', 'Beauty', 'Spas']"
16476,ACBFbEW6oa58_RyX9Op-qQ,3.0,"['Restaurants', 'Korean']"
16477,ClhtMU28MYuf7CAtmkIDCg,3.0,"['Restaurants', 'Middle', 'Eastern']"
16478,4GsOLFX5UZrZIuCW25NuAA,2.0,"['Furniture', 'Stores', 'Home', 'Garden', 'Shopping', 'Home', 'Decor']"
16479,8acAXGC76yeHrk1iGYN0cg,3.5,"['Bars', 'Italian', 'Restaurants', 'Nightlife']"
16480,gKm9tqQe88l-L9RnEyr9hg,3.0,"['Restaurants', 'Breakfast', 'Brunch']"
16481,md7uf5MUWQ_fVj0IUHESCA,4.5,"['Piercing', 'Beauty', 'Spas', 'Tattoo']"
16482,kHKGaaK4yAOT1End-XS65g,3.5,"['Restaurants', 'Fast', 'Food', 'Chinese']"
16483,NUHNLaMg7aMesMdAiie73w,3.5,"['Restaurants', 'Italian']"
16484,vBSr3brDpqF6Epe8YK4Hwg,4.5,"['Cafes', 'Chinese', 'Restaurants']"
16485,7sA2CsZmMC56M9SEvefUBQ,5.0,"['Dentists', 'Orthodontists', 'Health', 'Medical']"
16486,NM_0HjWOEkHOaB2bL5AN4g,2.5,"['Public', 'Services', 'Government', 'Libraries', 'Local', 'Services', 'Community', 'Service', 'Non-Profit']"
16487,4A0DRoZUsC27OuC6yi5rKw,3.0,"['Restaurants', 'Burgers', 'Greek']"
16488,jF1P90JhgfwgDlfqJynKfw,4.5,"['Pizza', 'Restaurants', 'Donairs', 'Food', 'Food', 'Delivery', 'Services']"
16489,ZNRpa7efM-cNzLtpBVpjVA,4.0,"['Seafood', 'Steakhouses', 'Nightlife', 'Restaurants']"
16490,RL8GPvgIcXjNitur42U18g,2.5,"['Shoe', 'Stores', 'Shopping', 'Fashion']"
16491,k6uTx48xCljSfIFCYKmrhg,3.0,"['Middle', 'Eastern', 'Restaurants', 'Mediterranean']"
16492,_eJ2ETotJBzZBQS15fD-8A,3.0,"['American', 'Traditional', 'Diners', 'Restaurants', 'Breakfast', 'Brunch', 'Burgers']"
16493,L_thK7r3K_h5M4tV7amEKQ,3.5,"['Food', 'Coffee', 'Tea', 'Burgers', 'Canadian', 'New', 'Restaurants', 'Sandwiches', 'Breakfast', 'Brunch', 'Diners', 'Comfort', 'Food', 'Italian', 'Fast', 'Food']"
16494,XQIvu3SJo__GY_biY2gxcg,4.0,"['Health', 'Medical', 'Shopping', 'Drugstores']"
16495,hr2_tBUqDDjgQwibsCDtNw,3.5,"['Bookstores', 'Shopping', 'Books', 'Mags', 'Music', 'Video', 'Vinyl', 'Records', 'Music', 'DVDs']"
16496,sTFJOX_dYpbyrBe4LxRnbg,3.5,"['Music', 'Venues', 'Nightlife', 'Dance', 'Clubs', 'Local', 'Services', 'Bars', 'IT', 'Services', 'Computer', 'Repair', 'Arts', 'Entertainment']"
16497,PIwSbJQ6wdqkBmImj0zWuA,3.5,"['Beauty', 'Spas', 'Hair', 'Salons']"
16498,hae-WXjM1ziBKfQhSP0Eqw,4.0,"['Halal', 'Pizza', 'Restaurants', 'Chicken', 'Wings', 'Fast', 'Food']"
16499,JPakYUY-pQlDA9Pxev49CQ,3.0,"['Event', 'Planning', 'Services', 'Hotels', 'Hotels', 'Travel']"
16500,YCoLBgh973QSp-OmnwMWSg,2.5,"['Auto', 'Repair', 'Hotels', 'Travel', 'Car', 'Dealers', 'Automotive', 'Car', 'Rental']"
16501,uiAWarzgCNIwTZiOT96izw,4.5,"['Specialty', 'Food', 'Food']"
16502,tK05tv0fKQkhYev9vuHEKg,4.0,"['Restaurants', 'Japanese', 'Thai', 'Fast', 'Food']"
16503,A3ZGt3MdwhKMNpi6qNNDMA,4.0,"['Japanese', 'Restaurants']"
16504,IiyxB6Zya0o21NB4Qe-UOw,4.0,"['Bakeries', 'Food', 'Coffee', 'Tea']"
16505,ikqiyhavHyXMnk26lWg36g,2.5,"['Pet', 'Stores', 'Pets']"
16506,IbRnltutQjHRIQJ4UQUL4g,4.0,"['Shopping', 'Bakeries', 'Food']"
16507,astpBnUjzZEQEAvgn_113Q,2.0,"['Hobby', 'Shops', 'Restaurants', 'Shopping', 'Toy', 'Stores', 'Cafes']"
16508,KvwS77Q6SC5YRWV2Xfb2vA,1.0,"['Restaurants', 'Burgers', 'Fast', 'Food', 'Hot', 'Dogs']"
16509,qPkyjuQyKMrHkbs2pGg7PQ,3.0,"['Canadian', 'New', 'Food', 'Nightlife', 'Beer', 'Wine', 'Spirits', 'Bars', 'Restaurants']"
16510,ztEHmXTrWAfpFOOFktKzSQ,1.0,"['Arts', 'Entertainment', 'Performing', 'Arts', 'Employment', 'Agencies', 'Professional', 'Services']"
16511,leMIHa6TogufHv5HNYjnfw,4.0,"['Food', 'Restaurants', 'Soup']"
16512,J8-7Cojjj-gsDY2JHFH5FQ,5.0,"['Active', 'Life', 'Specialty', 'Schools', 'Taekwondo', 'Fitness', 'Instruction', 'Martial', 'Arts', 'Education', 'Trainers']"
16513,uVyrgJMqfmzwzDIK465DJg,3.5,"['Argentine', 'Wine', 'Bars', 'American', 'Traditional', 'Event', 'Planning', 'Services', 'Venues', 'Event', 'Spaces', 'Restaurants', 'Bars', 'Nightlife']"
16514,bcqxtZw4oiC4QtgDuaZA-w,3.0,"['Shopping', 'Drugstores']"
16515,bDtsc7WTwEJZFuvjXy8wng,3.5,"['Bars', 'Restaurants', 'Modern', 'European', 'Cocktail', 'Bars', 'Nightlife', 'Wine', 'Bars']"
